Date,Lake,TAG.NUMBER,Species,Length..mm.,Weight..g.,Recap,Tag.Loss,Fin.Clipped,Notes,Gear,Site.Transect,Start.Latitude,Start.Longitude,End.Latitude,End.Longitude,On.Time..s.,Water.Temp..C.,Secchi..cm.,Weather,Year
6/7/2018,Storm,22071,COC,402,NA,,NA,L Pectoral,,Electroshocking,2,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,955,23.9,NA,Overcast,2018
6/7/2018,Storm,22072,COC,503,NA,,NA,L Pectoral,,Electroshocking,2,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,955,23.9,NA,Overcast,2018
6/7/2018,Storm,22073,COC,415,NA,,NA,L Pectoral,,Electroshocking,2,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,955,23.9,NA,Overcast,2018
6/7/2018,Storm,22074,COC,505,NA,,NA,L Pectoral,,Electroshocking,2,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,955,23.9,NA,Overcast,2018
6/7/2018,Storm,22075,COC,503,NA,,NA,L Pectoral,,Electroshocking,2,Storm trans. 2,Storm trans. 2,Storm trans. 2,Storm trans. 2,955,23.9,NA,Overcast,2018
6/7/2018,Storm,22076,COC,443,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22077,COC,506,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22078,COC,478,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22079,COC,563,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22080,COC,475,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22081,COC,526,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22082,COC,506,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22083,COC,463,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22084,COC,474,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22085,COC,433,NA,,NA,L Pectoral,Rotund,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22086,COC,532,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22087,COC,526,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22088,COC,462,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22089,COC,382,NA,,NA,L Pectoral,Red fins,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22090,COC,542,NA,,NA,L Pectoral,,Electroshocking,4,Storm trans. 4,Storm trans. 4,Storm trans. 4,Storm trans. 4,863,23.9,NA,Overcast,2018
6/7/2018,Storm,22091,COC,503,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22092,COC,445,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22093,COC,471,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22094,COC,515,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22095,COC,478,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22096,COC,475,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22097,COC,445,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22098,COC,456,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22099,COC,461,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22100,COC,453,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,22349,BIB,473,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,23301,COC,412,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23302,COC,565,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23303,COC,478,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23304,COC,473,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23305,BIB,448,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23306,COC,394,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23308,COC,558,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23309,COC,503,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23310,COC,526,NA,,NA,L Pectoral,,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23311,COC,512,NA,,NA,L Pectoral,Ripped opercle,Electroshocking,5,Storm trans. 5,Storm trans. 5,Storm trans. 5,Storm trans. 5,1028,23.9,NA,Overcast,2018
6/7/2018,Storm,23312,COC,488,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23313,COC,532,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23314,COC,472,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23315,COC,455,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23316,BIB,512,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23317,COC,416,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23318,COC,482,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23319,COC,534,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23320,COC,448,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23321,COC,585,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23322,COC,409,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23323,COC,562,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23324,COC,492,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23325,COC,542,NA,,NA,L Pectoral,,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23333,COC,609,NA,,NA,L Pectoral,Female,Electroshocking,9,Storm trans. 9,Storm trans. 9,Storm trans. 9,Storm trans. 9,990,23.9,NA,Overcast,2018
6/7/2018,Storm,23334,COC,471,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23335,COC,423,NA,,NA,L Pectoral,Mirror,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23336,COC,423,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23337,COC,442,NA,,NA,L Pectoral,Opercle deformity,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23338,COC,515,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23339,COC,473,NA,,NA,L Pectoral,Mirror,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23340,COC,584,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23341,COC,489,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23342,COC,391,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23343,COC,533,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23344,COC,422,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23345,COC,468,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23346,COC,532,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23347,COC,473,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23348,COC,485,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23349,COC,532,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23350,COC,475,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,23400,COC,482,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24301,BIB,552,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24302,BIB,703,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24303,BIB,445,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24304,COC,597,NA,,NA,L Pectoral,Mirror,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24305,COC,506,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24306,COC,483,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24307,COC,468,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24308,COC,493,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24309,COC,526,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24310,COC,435,NA,,NA,NA,No Fin Clip,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24311,COC,547,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24312,BIB,575,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24313,BIB,523,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24314,COC,442,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24315,COC,498,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24316,COC,487,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24317,COC,456,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24318,COC,415,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24319,COC,507,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24326,COC,409,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24327,COC,576,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24328,COC,505,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24329,COC,543,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24330,COC,492,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24331,COC,663,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24332,COC,403,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24333,COC,465,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24334,COC,468,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24335,COC,357,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24336,COC,489,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24337,COC,578,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24338,COC,456,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24339,COC,488,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24340,COC,537,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24341,COC,484,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24342,COC,529,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24343,BIB,541,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24344,BIB,668,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24345,BIB,639,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24346,COC,459,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24347,COC,645,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24348,COC,532,NA,,NA,L Pectoral,,Electroshocking,7,Storm trans. 7,Storm trans. 7,Storm trans. 7,Storm trans. 7,1261,23.9,NA,Overcast,2018
6/7/2018,Storm,24349,BIB,473,NA,,NA,L Pectoral,,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24350,BIB,509,NA,,NA,L Pectoral,Pasty Color,Electroshocking,11,42 37.901,95 10.874,42 37.998,95 11.160,1505,23.9,NA,Overcast,2018
6/7/2018,Storm,24376,COC,438,NA,,NA,L Pectoral, ,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24377,BIB,512,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24378,BIB,525,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24379,COC,482,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24380,COC,448,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24381,COC,588,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24382,COC,528,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24383,COC,459,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24384,BIB,399,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24385,COC,459,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24386,BIB,478,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24387,BIB,543,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24388,COC,453,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24389,COC,543,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24390,COC,492,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24391,COC,452,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24392,COC,478,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24393,COC,482,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24394,COC,407,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24395,COC,457,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24396,COC,507,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/7/2018,Storm,24397,COC,454,NA,,NA,L Pectoral,,Electroshocking,10,42 37.587,95 14.085,,,1842,23.9,NA,Overcast,2018
6/8/2018,Silver,21103,COC,613,NA,1,NA,L Pectoral,,Electroshocking,1,311624,4813119,311328,4813794,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23001,COC,673,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23002,COC,724,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23004,COC,725,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23005,COC,746,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23006,COC,757,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23007,COC,845,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23008,COC,762,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23009,COC,767,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23010,COC,803,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
6/8/2018,Silver,23011,COC,832,NA,,NA,L Pectoral,,Electroshocking,2,309334,4812269,308383,4812273,1560,23.1,NA,"cloudy post front	se	15-17",2018
