Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed Date,Sample Processed By
A19087211002,87,7/30/2019,Copepoda,Calanoida,6.812850024,,8/15/2019,Karianna Fiebelkorn
A19087211002,87,7/30/2019,Copepoda,Cyclopoida,48.18597642,,8/15/2019,Karianna Fiebelkorn
A19087211002,87,7/30/2019,Rotifera,Keratella.cochlearis,0.033444319,,8/15/2019,Karianna Fiebelkorn
A19087211002,87,7/30/2019,Copepoda,Nauplii,0.866052365,,8/15/2019,Karianna Fiebelkorn
A19087211002,87,7/30/2019,Rotifera,Polyarthra,0.425227821,,8/15/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Cladocera,Bosmina,0.895580641,,11/1/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Copepoda,Calanoida,2.813805429,,11/1/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Copepoda,Cyclopoida,11.49666445,,11/1/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Cladocera,Daphnia,2.524801671,,11/1/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Cladocera,Diaphanosoma,0.199072932,,11/1/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Rotifera,Keratella.cochlearis,0.022179117,,11/1/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Copepoda,Nauplii,1.099015174,,11/1/2019,Karianna Fiebelkorn
A19087252013,87,9/9/2019,Rotifera,Polyarthra,0.033717393,,11/1/2019,Karianna Fiebelkorn
A19088142007,88,5/22/2019,Cladocera,Bosmina,16.61340512,,5/31/2019,Brittany Howes
A19088142007,88,5/22/2019,Copepoda,Calanoida,20.70935613,,5/31/2019,Brittany Howes
A19088142007,88,5/22/2019,Copepoda,Cyclopoida,1929.085474,,5/31/2019,Brittany Howes
A19088142007,88,5/22/2019,Cladocera,Daphnia,37.58943023,,5/31/2019,Brittany Howes
A19088142007,88,5/22/2019,Rotifera,Keratella.cochlearis,0.116470375,,5/31/2019,Brittany Howes
A19088142007,88,5/22/2019,Copepoda,Nauplii,8.71934531,,5/31/2019,Brittany Howes
A19088189011,88,7/8/2019,Rotifera,Asplanchna,0.184973813,,7/29/2019,Brittany Howes
A19088189011,88,7/8/2019,Copepoda,Cyclopoida,1.558425013,,7/29/2019,Brittany Howes
A19088189011,88,7/8/2019,Cladocera,Daphnia,2.31622849,,7/29/2019,Brittany Howes
A19088189011,88,7/8/2019,Rotifera,Keratella.cochlearis,0.037485562,,7/29/2019,Brittany Howes
A19088189011,88,7/8/2019,Copepoda,Nauplii,0.531073432,,7/29/2019,Brittany Howes
A19088231008,88,8/19/2019,Rotifera,Asplanchna,1.072393409,,9/26/2019,Brittany Howes
A19088231008,88,8/19/2019,Copepoda,Cyclopoida,1.412887365,,9/26/2019,Brittany Howes
A19088231008,88,8/19/2019,Rotifera,Keratella.cochlearis,0.063763396,,9/26/2019,Brittany Howes
A19088231008,88,8/19/2019,Copepoda,Nauplii,4.751675811,,9/26/2019,Brittany Howes
A19088231008,88,8/19/2019,Rotifera,Polyarthra,0.915360467,,9/26/2019,Brittany Howes
A19089154001,89,6/3/2019,Copepoda,Cyclopoida,7.850385686,,6/19/2019,Brittany Howes
A19089154001,89,6/3/2019,Rotifera,Kellicottia,0.005775631,,6/19/2019,Brittany Howes
A19089154001,89,6/3/2019,Rotifera,Keratella.cochlearis,0.00662205,,6/19/2019,Brittany Howes
A19089154001,89,6/3/2019,Copepoda,Nauplii,3.385199253,,6/19/2019,Brittany Howes
A19089154001,89,6/3/2019,Rotifera,Polyarthra,0.409756381,,6/19/2019,Brittany Howes
A19089196007,89,7/15/2019,Cladocera,Ceriodaphnia,12.13127761,,7/31/2019,Karianna Fiebelkorn
A19089196007,89,7/15/2019,Copepoda,Cyclopoida,0.47133411,,7/31/2019,Karianna Fiebelkorn
A19089196007,89,7/15/2019,Cladocera,Daphnia,5.482653318,,7/31/2019,Karianna Fiebelkorn
A19089196007,89,7/15/2019,Rotifera,Keratella.cochlearis,0.036644476,,7/31/2019,Karianna Fiebelkorn
A19089196007,89,7/15/2019,Copepoda,Nauplii,0.408661759,,7/31/2019,Karianna Fiebelkorn
A19089239001,89,8/27/2019,Copepoda,Cyclopoida,77.07903261,,10/17/2019,Brittany Howes
A19089239001,89,8/27/2019,Cladocera,Daphnia,9.102878716,,10/17/2019,Brittany Howes
A19089239001,89,8/27/2019,Cladocera,Diaphanosoma,19.24616828,,10/17/2019,Brittany Howes
A19089239001,89,8/27/2019,Rotifera,Keratella.cochlearis,0.110603647,,10/17/2019,Brittany Howes
A19089239001,89,8/27/2019,Copepoda,Nauplii,8.415418234,,10/17/2019,Brittany Howes
A19089239001,89,8/27/2019,Rotifera,Polyarthra,0.745721507,,10/17/2019,Brittany Howes
A19090143004,90,5/23/2019,Cladocera,Bosmina,0.682636946,,5/24/2019,Brittany Howes
A19090143004,90,5/23/2019,Copepoda,Calanoida,3.107352404,,5/24/2019,Brittany Howes
A19090143004,90,5/23/2019,Copepoda,Cyclopoida,25.77953176,,5/24/2019,Brittany Howes
A19090143004,90,5/23/2019,Cladocera,Daphnia,22.59983968,,5/24/2019,Brittany Howes
A19090143004,90,5/23/2019,Rotifera,Keratella.cochlearis,0.345875021,,5/24/2019,Brittany Howes
A19090143004,90,5/23/2019,Copepoda,Nauplii,1.879843167,,5/24/2019,Brittany Howes
A19090143004,90,5/23/2019,Rotifera,Polyarthra,1.257677229,,5/24/2019,Brittany Howes
A19090190003,90,7/9/2019,Rotifera,Asplanchna,3.955313021,,7/22/2019,Brittany Howes
A19090190003,90,7/9/2019,Copepoda,Calanoida,27.0277455,,7/22/2019,Brittany Howes
A19090190003,90,7/9/2019,Copepoda,Cyclopoida,18.89774661,,7/22/2019,Brittany Howes
A19090190003,90,7/9/2019,Cladocera,Daphnia,125.6515995,,7/22/2019,Brittany Howes
A19090190003,90,7/9/2019,Copepoda,Nauplii,6.753385212,,7/22/2019,Brittany Howes
A19090232003,90,8/20/2019,Rotifera,Brachionus,0.176350634,,9/20/2019,Karianna Fiebelkorn
A19090232003,90,8/20/2019,Copepoda,Calanoida,70.2427659,,9/20/2019,Karianna Fiebelkorn
A19090232003,90,8/20/2019,Copepoda,Cyclopoida,37.16526696,,9/20/2019,Karianna Fiebelkorn
A19090232003,90,8/20/2019,Cladocera,Daphnia,19.75074628,,9/20/2019,Karianna Fiebelkorn
A19090232003,90,8/20/2019,Cladocera,Diaphanosoma,5.141064128,,9/20/2019,Karianna Fiebelkorn
A19090232003,90,8/20/2019,Rotifera,Keratella.cochlearis,0.02270367,,9/20/2019,Karianna Fiebelkorn
A19090232003,90,8/20/2019,Copepoda,Nauplii,0.301638289,,9/20/2019,Karianna Fiebelkorn
A19090232003,90,8/20/2019,Rotifera,Polyarthra,0.104395437,,9/20/2019,Karianna Fiebelkorn
A19091142004,91,5/22/2019,Cladocera,Bosmina,4.923867874,,5/28/2019,Jeremiah Reed
A19091142004,91,5/22/2019,Copepoda,Calanoida,116.8610154,,5/28/2019,Jeremiah Reed
A19091142004,91,5/22/2019,Copepoda,Cyclopoida,46.21183091,,5/28/2019,Jeremiah Reed
A19091142004,91,5/22/2019,Cladocera,Daphnia,49.25493996,,5/28/2019,Jeremiah Reed
A19091142004,91,5/22/2019,Rotifera,Kellicottia,0.006972704,,5/28/2019,Jeremiah Reed
A19091142004,91,5/22/2019,Rotifera,Keratella.cochlearis,0.460372878,,5/28/2019,Jeremiah Reed
A19091142004,91,5/22/2019,Copepoda,Nauplii,19.08604393,,5/28/2019,Jeremiah Reed
A19091189003,91,7/8/2019,Cladocera,Bosmina,1.931925397,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Copepoda,Calanoida,13.39446852,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Cladocera,Ceriodaphnia,0.802522673,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Cladocera,Chydorus,1.139159782,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Copepoda,Cyclopoida,19.39213908,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Rotifera,Kellicottia,0.243508776,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Rotifera,Keratella.cochlearis,0.107606185,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Copepoda,Nauplii,5.359122337,,7/16/2019,Karianna Fiebelkorn
A19091189003,91,7/8/2019,Rotifera,Polyarthra,1.352780292,,7/16/2019,Karianna Fiebelkorn
A19091231012,91,8/19/2019,Copepoda,Cyclopoida,63.64079898,,9/23/2019,Brittany Howes
A19091231012,91,8/19/2019,Cladocera,Daphnia,26.89600676,,9/23/2019,Brittany Howes
A19091231012,91,8/19/2019,Cladocera,Diaphanosoma,29.52750027,,9/23/2019,Brittany Howes
A19091231012,91,8/19/2019,Rotifera,Keratella.cochlearis,0.120437115,,9/23/2019,Brittany Howes
A19091231012,91,8/19/2019,Copepoda,Nauplii,2.292919625,,9/23/2019,Brittany Howes
A19091231012,91,8/19/2019,Rotifera,Polyarthra,0.49905365,,9/23/2019,Brittany Howes
A19092169005,92,6/18/2019,Copepoda,Calanoida,55.03763435,,7/9/2019,Karianna Fiebelkorn
A19092169005,92,6/18/2019,Cladocera,Chydorus,2.267418427,,7/9/2019,Karianna Fiebelkorn
A19092169005,92,6/18/2019,Copepoda,Cyclopoida,15.94048557,,7/9/2019,Karianna Fiebelkorn
A19092169005,92,6/18/2019,Cladocera,Daphnia,96.01180827,,7/9/2019,Karianna Fiebelkorn
A19092169005,92,6/18/2019,Rotifera,Keratella.cochlearis,0.218166013,,7/9/2019,Karianna Fiebelkorn
A19092169005,92,6/18/2019,Copepoda,Nauplii,18.06366651,,7/9/2019,Karianna Fiebelkorn
A19092169005,92,6/18/2019,Rotifera,Polyarthra,0.200647977,,7/9/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Rotifera,Brachionus,0.006954831,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Copepoda,Calanoida,34.41923444,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Cladocera,Chydorus,0.312425845,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Copepoda,Cyclopoida,8.841335249,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Cladocera,Daphnia,8.486823345,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Cladocera,Diaphanosoma,1.899096348,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Rotifera,Filinia,0.016479428,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Rotifera,Keratella.cochlearis,0.020126291,,8/30/2019,Karianna Fiebelkorn
A19092219004,92,8/7/2019,Copepoda,Nauplii,3.144777191,,8/30/2019,Karianna Fiebelkorn
A19092258002,92,9/15/2019,Copepoda,Calanoida,114.6777172,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Cladocera,Chydorus,4.101692502,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Copepoda,Cyclopoida,190.6098711,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Cladocera,Daphnia,75.57419938,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Cladocera,Diaphanosoma,15.79829403,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Rotifera,Kellicottia,0.081936291,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Rotifera,Keratella.cochlearis,0.233208975,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Copepoda,Nauplii,10.36039325,,11/19/2019,Brittany Howes
A19092258002,92,9/15/2019,Rotifera,Polyarthra,0.232960041,,11/19/2019,Brittany Howes
A19093155007,93,6/4/2019,Rotifera,Asplanchna,12.53405246,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Rotifera,Asplanchnopus,0.026139382,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Rotifera,Brachionus,0.79582713,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Copepoda,Calanoida,3.25418667,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Rotifera,Conochilus,0.019453707,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Copepoda,Cyclopoida,7.106156434,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Cladocera,Diaphanosoma,0.796150984,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Rotifera,Filinia,0.013517982,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Rotifera,Keratella.cochlearis,0.00472379,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Copepoda,Nauplii,1.748976753,,6/24/2019,Katie Cope
A19093155007,93,6/4/2019,Rotifera,Polyarthra,0.34551803,,6/24/2019,Katie Cope
A19093197002,93,7/16/2019,Rotifera,Brachionus,0.923812037,,7/30/2019,Karianna Fiebelkorn
A19093197002,93,7/16/2019,Copepoda,Cyclopoida,1.367115114,,7/30/2019,Karianna Fiebelkorn
A19093197002,93,7/16/2019,Rotifera,Keratella.cochlearis,0.005149322,,7/30/2019,Karianna Fiebelkorn
A19093197002,93,7/16/2019,Copepoda,Nauplii,2.004816906,,7/30/2019,Karianna Fiebelkorn
A19093197002,93,7/16/2019,Rotifera,Polyarthra,2.6586703,,7/30/2019,Karianna Fiebelkorn
A19093240002,93,8/28/2019,Copepoda,Cyclopoida,3.190978069,,10/17/2019,Brittany Howes
A19093240002,93,8/28/2019,Copepoda,Nauplii,2.738389972,,10/17/2019,Brittany Howes
A19093240002,93,8/28/2019,Rotifera,Polyarthra,0.50757553,,10/17/2019,Brittany Howes
A19094161001,94,6/10/2019,Cladocera,Bosmina,5.483819169,,7/1/2019,Brittany Howes
A19094161001,94,6/10/2019,Rotifera,Conochilus,0.216412569,,7/1/2019,Brittany Howes
A19094161001,94,6/10/2019,Copepoda,Cyclopoida,37.3623315,,7/1/2019,Brittany Howes
A19094161001,94,6/10/2019,Cladocera,Daphnia,34.84561219,,7/1/2019,Brittany Howes
A19094161001,94,6/10/2019,Rotifera,Keratella.cochlearis,0.277291694,,7/1/2019,Brittany Howes
A19094161001,94,6/10/2019,Copepoda,Nauplii,7.558963779,,7/1/2019,Brittany Howes
A19094161001,94,6/10/2019,Rotifera,Polyarthra,1.582418559,,7/1/2019,Brittany Howes
A19094161001,94,6/10/2019,Rotifera,Synchaeta,0.027766109,,7/1/2019,Brittany Howes
A19094210006,94,7/29/2019,Rotifera,Asplanchna,1.199930539,,8/19/2019,Brittany Howes
A19094210006,94,7/29/2019,Cladocera,Bosmina,9.825748406,,8/19/2019,Brittany Howes
A19094210006,94,7/29/2019,Rotifera,Brachionus,1.127339857,,8/19/2019,Brittany Howes
A19094210006,94,7/29/2019,Copepoda,Cyclopoida,5.884691435,,8/19/2019,Brittany Howes
A19094210006,94,7/29/2019,Rotifera,Filinia,0.029396033,,8/19/2019,Brittany Howes
A19094210006,94,7/29/2019,Rotifera,Keratella.cochlearis,0.276133254,,8/19/2019,Brittany Howes
A19094210006,94,7/29/2019,Copepoda,Nauplii,4.138630424,,8/19/2019,Brittany Howes
A19094210006,94,7/29/2019,Rotifera,Polyarthra,0.080135417,,8/19/2019,Brittany Howes
A19094252005,94,9/9/2019,Copepoda,Calanoida,1.559211079,,11/8/2019,Karianna Fiebelkorn
A19094252005,94,9/9/2019,Cladocera,Chydorus,2.478386174,,11/8/2019,Karianna Fiebelkorn
A19094252005,94,9/9/2019,Copepoda,Cyclopoida,73.56118896,,11/8/2019,Karianna Fiebelkorn
A19094252005,94,9/9/2019,Rotifera,Keratella.cochlearis,0.001847901,,11/8/2019,Karianna Fiebelkorn
A19094252005,94,9/9/2019,Copepoda,Nauplii,1.414371758,,11/8/2019,Karianna Fiebelkorn
A19094252005,94,9/9/2019,Rotifera,Polyarthra,0.074429086,,11/8/2019,Karianna Fiebelkorn
A19095168001,95,6/17/2019,Rotifera,Asplanchna,2.529969942,,7/3/2019,Brittany Howes
A19095168001,95,6/17/2019,Copepoda,Calanoida,37.16604145,,7/3/2019,Brittany Howes
A19095168001,95,6/17/2019,Copepoda,Cyclopoida,18.10787227,,7/3/2019,Brittany Howes
A19095168001,95,6/17/2019,Cladocera,Daphnia,1.627310796,,7/3/2019,Brittany Howes
A19095168001,95,6/17/2019,Cladocera,Diaphanosoma,0.724944518,,7/3/2019,Brittany Howes
A19095168001,95,6/17/2019,Rotifera,Keratella.cochlearis,0.006456426,,7/3/2019,Brittany Howes
A19095168001,95,6/17/2019,Copepoda,Nauplii,2.409873766,,7/3/2019,Brittany Howes
A19095219003,95,8/7/2019,Cladocera,Bosmina,0.120758867,,8/28/2019,Karianna Fiebelkorn
A19095219003,95,8/7/2019,Copepoda,Calanoida,20.58827515,,8/28/2019,Karianna Fiebelkorn
A19095219003,95,8/7/2019,Copepoda,Cyclopoida,1.819832834,,8/28/2019,Karianna Fiebelkorn
A19095219003,95,8/7/2019,Cladocera,Daphnia,0.468362385,,8/28/2019,Karianna Fiebelkorn
A19095219003,95,8/7/2019,Rotifera,Keratella.cochlearis,0.071652779,,8/28/2019,Karianna Fiebelkorn
A19095219003,95,8/7/2019,Copepoda,Nauplii,2.389269921,,8/28/2019,Karianna Fiebelkorn
A19095219003,95,8/7/2019,Rotifera,Polyarthra,0.128655655,,8/28/2019,Karianna Fiebelkorn
A19095259001,95,9/16/2019,Copepoda,Cyclopoida,14.46775267,,11/23/2019,Karianna Fiebelkorn
A19095259001,95,9/16/2019,Cladocera,Diaphanosoma,2.805236095,,11/23/2019,Karianna Fiebelkorn
A19095259001,95,9/16/2019,Rotifera,Keratella.cochlearis,0.277314807,,11/23/2019,Karianna Fiebelkorn
A19095259001,95,9/16/2019,Copepoda,Nauplii,0.364540264,,11/23/2019,Karianna Fiebelkorn
A19095259001,95,9/16/2019,Rotifera,Polyarthra,7.982006441,,11/23/2019,Karianna Fiebelkorn
A19096154007,96,6/3/2019,Rotifera,Ascomorpha,0.037821948,,6/10/2019,Brittany Howes
A19096154007,96,6/3/2019,Cladocera,Bosmina,2.212407693,,6/10/2019,Brittany Howes
A19096154007,96,6/3/2019,Copepoda,Calanoida,23.5308992,,6/10/2019,Brittany Howes
A19096154007,96,6/3/2019,Cladocera,Daphnia,33.37627683,,6/10/2019,Brittany Howes
A19096154007,96,6/3/2019,Rotifera,Keratella.cochlearis,0.090442772,,6/10/2019,Brittany Howes
A19096154007,96,6/3/2019,Rotifera,Keratella.quadrata,0.265296306,,6/10/2019,Brittany Howes
A19096154007,96,6/3/2019,Copepoda,Nauplii,1.167983794,,6/10/2019,Brittany Howes
A19096196003,96,7/15/2019,Rotifera,Asplanchna,0.996638883,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Cladocera,Bosmina,1.903104771,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Rotifera,Brachionus,0.052978917,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Copepoda,Calanoida,10.72762424,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Cladocera,Daphnia,0.217575205,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Cladocera,Diaphanosoma,0.675672804,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Rotifera,Keratella.cochlearis,0.124723855,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Copepoda,Nauplii,1.348401245,,8/2/2019,Brittany Howes
A19096196003,96,7/15/2019,Rotifera,Polyarthra,0.134739489,,8/2/2019,Brittany Howes
A19096238002,96,8/26/2019,Cladocera,Bosmina,0.421512276,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Rotifera,Brachionus,0.018408465,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Copepoda,Calanoida,9.125331991,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Cladocera,Ceriodaphnia,7.790314044,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Cladocera,Chydorus,0.447731896,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Copepoda,Cyclopoida,0.872239532,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Cladocera,Daphnia,3.760422941,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Rotifera,Keratella.cochlearis,0.047553529,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Copepoda,Nauplii,0.743488099,,10/18/2019,Karianna Fiebelkorn
A19096238002,96,8/26/2019,Rotifera,Polyarthra,0.143823149,,10/18/2019,Karianna Fiebelkorn
A19097162004,97,6/11/2019,Copepoda,Calanoida,6.434527686,,6/25/2019,Karianna Fiebelkorn
A19097162004,97,6/11/2019,Copepoda,Cyclopoida,1.987867137,,6/25/2019,Karianna Fiebelkorn
A19097162004,97,6/11/2019,Rotifera,Kellicottia,0.065713442,,6/25/2019,Karianna Fiebelkorn
A19097162004,97,6/11/2019,Rotifera,Keratella.cochlearis,0.005020439,,6/25/2019,Karianna Fiebelkorn
A19097162004,97,6/11/2019,Copepoda,Nauplii,3.430913613,,6/25/2019,Karianna Fiebelkorn
A19097162004,97,6/11/2019,Rotifera,Polyarthra,0.046274341,,6/25/2019,Karianna Fiebelkorn
A19097162004,97,6/11/2019,Cladocera,Scapholeberis,26.03808504,,6/25/2019,Karianna Fiebelkorn
A19097211003,97,7/30/2019,Rotifera,Asplanchna,0.026667477,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Copepoda,Calanoida,0.092542874,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Cladocera,Daphnia,0.684341973,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Rotifera,Filinia,0.006141356,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Rotifera,Keratella.cochlearis,0.000922189,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Rotifera,Lecane,5.729848171,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Copepoda,Nauplii,0.079444271,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Rotifera,Polyarthra,0.084930448,,8/20/2019,Brittany Howes
A19097211003,97,7/30/2019,Rotifera,Trichocerca,0.040644681,,8/20/2019,Brittany Howes
A19097253001,97,9/10/2019,Cladocera,Chydorus,1.735442538,,11/11/2019,Brittany Howes
A19097253001,97,9/10/2019,Copepoda,Cyclopoida,2.383954787,,11/11/2019,Brittany Howes
A19097253001,97,9/10/2019,Cladocera,Daphnia,157.9318135,,11/11/2019,Brittany Howes
A19097253001,97,9/10/2019,Cladocera,Diaphanosoma,1.343660657,,11/11/2019,Brittany Howes
A19097253001,97,9/10/2019,Rotifera,Keratella.cochlearis,0.005804454,,11/11/2019,Brittany Howes
A19097253001,97,9/10/2019,Copepoda,Nauplii,0.850782708,,11/11/2019,Brittany Howes
A19097253001,97,9/10/2019,Rotifera,Polyarthra,0.160680546,,11/11/2019,Brittany Howes
A19098154007,98,6/3/2019,Cladocera,Bosmina,0.10188963,,6/24/2019,Katie Cope
A19098154007,98,6/3/2019,Copepoda,Calanoida,1.502491422,,6/24/2019,Katie Cope
A19098154007,98,6/3/2019,Copepoda,Cyclopoida,0.118303811,,6/24/2019,Katie Cope
A19098154007,98,6/3/2019,Cladocera,Daphnia,16.12014946,,6/24/2019,Katie Cope
A19098154007,98,6/3/2019,Rotifera,Keratella.cochlearis,0.000513903,,6/24/2019,Katie Cope
A19098154007,98,6/3/2019,Copepoda,Nauplii,0.173718807,,6/24/2019,Katie Cope
A19098154007,98,6/3/2019,Rotifera,Polyarthra,0.005122049,,6/24/2019,Katie Cope
A19098196006,98,7/15/2019,Copepoda,Calanoida,4.115515971,,7/30/2019,Brittany Howes
A19098196006,98,7/15/2019,Copepoda,Cyclopoida,0.106837825,,7/30/2019,Brittany Howes
A19098196006,98,7/15/2019,Cladocera,Daphnia,0.686324997,,7/30/2019,Brittany Howes
A19098196006,98,7/15/2019,Cladocera,Diaphanosoma,0.952442103,,7/30/2019,Brittany Howes
A19098196006,98,7/15/2019,Copepoda,Nauplii,0.70609456,,7/30/2019,Brittany Howes
A19098241001,98,8/29/2019,Rotifera,Brachionus,0.034348207,,10/11/2019,Karianna Fiebelkorn
A19098241001,98,8/29/2019,Copepoda,Calanoida,242.9728243,,10/11/2019,Karianna Fiebelkorn
A19098241001,98,8/29/2019,Copepoda,Cyclopoida,24.08125586,,10/11/2019,Karianna Fiebelkorn
A19098241001,98,8/29/2019,Cladocera,Daphnia,30.6734996,,10/11/2019,Karianna Fiebelkorn
A19098241001,98,8/29/2019,Cladocera,Diaphanosoma,15.92765328,,10/11/2019,Karianna Fiebelkorn
A19098241001,98,8/29/2019,Rotifera,Keratella.cochlearis,0.016636288,,10/11/2019,Karianna Fiebelkorn
A19098241001,98,8/29/2019,Copepoda,Nauplii,4.591506358,,10/11/2019,Karianna Fiebelkorn
A19099155010,99,6/4/2019,Rotifera,Asplanchna,17.00163863,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Cladocera,Bosmina,1.226928276,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Copepoda,Calanoida,83.3552899,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Copepoda,Cyclopoida,37.58279061,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Cladocera,Daphnia,182.9372017,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Cladocera,Diaphanosoma,1.023868579,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Rotifera,Keratella.cochlearis,0.145264809,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Copepoda,Nauplii,3.222919614,,6/18/2019,Brittany Howes
A19099155010,99,6/4/2019,Rotifera,Polyarthra,0.139468847,,6/18/2019,Brittany Howes
A19099197004,99,7/16/2019,Rotifera,Ascomorpha,0.059038648,,7/31/2019,Karianna Fiebelkorn
A19099197004,99,7/16/2019,Cladocera,Chydorus,1.568712587,,7/31/2019,Karianna Fiebelkorn
A19099197004,99,7/16/2019,Copepoda,Cyclopoida,0.827329644,,7/31/2019,Karianna Fiebelkorn
A19099197004,99,7/16/2019,Cladocera,Daphnia,3.544661382,,7/31/2019,Karianna Fiebelkorn
A19099197004,99,7/16/2019,Rotifera,Kellicottia,0.013453176,,7/31/2019,Karianna Fiebelkorn
A19099197004,99,7/16/2019,Rotifera,Keratella.cochlearis,0.3705775,,7/31/2019,Karianna Fiebelkorn
