Sample ID,Lake Number,Date Sampled,Division,Genus,Biomass (mg/L),Sample Processed by,Date Processed
A19300154,300,6/3/2019,Cryptophyta,Komma,0.129912238,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Cyanophyta,Aphanizomenon,0.025511266,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Cyanophyta,Aphanothece,0.00592834,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Cyanophyta,Dolichospermum,0.069993824,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Cyanophyta,Pseudanabaena,0.00054892,Katie Cope,10/10/2019
A19301176,301,6/25/2019,Chlorophyta,Chlamydomonas,0.031272807,Katie Cope,12/18/2019
A19301176,301,6/25/2019,Chlorophyta,Oocystis,0.002997531,Katie Cope,12/18/2019
A19301176,301,6/25/2019,Chrysophyta,Dinobryon,0.03323699,Katie Cope,12/18/2019
A19301176,301,6/25/2019,Cryptophyta,Cryptomonas,0.001994979,Katie Cope,12/18/2019
A19301176,301,6/25/2019,Cryptophyta,Komma,0.012349663,Katie Cope,12/18/2019
A19301176,301,6/25/2019,Cyanophyta,Dolichospermum,0.007632105,Katie Cope,12/18/2019
A19301176,301,6/25/2019,Dinophyta,Ceratium,0.944641349,Katie Cope,12/18/2019
A19301176,301,6/25/2019,Euglenophyta,Euglena,0.017924764,Katie Cope,12/18/2019
A19304259,304,9/16/2019,Bacillariophyta,Cocconeis,0.006427036,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Bacillariophyta,Cyclotella,0.141312806,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Bacillariophyta,Nitzschia,0.363695818,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Bacillariophyta,Synedra,0.052372198,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Chlorophyta,Chlamydomonas,0.181013292,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Chlorophyta,Closterium,0.048202767,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Chlorophyta,Monoraphidium,0.012199466,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Chlorophyta,Oocystis,0.100809244,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Chlorophyta,Pandorina,0.261485134,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Chlorophyta,Selenastrum,0.060925604,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cryptophyta,Cryptomonas,0.264399244,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cryptophyta,Komma,0.187767624,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Aphanocapsa,3.470599233,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Cuspidothrix,0.217090981,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Cylindrospermopsis,0.329921162,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Dolichospermum,0.85729514,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Merismopedia,0.090705838,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Microcystis,15.32819728,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Pseudanabaena,0.322927035,Katie Cope,12/20/2019
A19304259,304,9/16/2019,Cyanophyta,Snowella,0.819120663,Katie Cope,12/20/2019
A19400177,400,6/26/2019,Bacillariophyta,Asterionella,0.110563529,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Bacillariophyta,Cyclotella,0.020091516,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Bacillariophyta,Fragilaria,2.461965363,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Chlorophyta,Chlamydomonas,0.152642096,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Chlorophyta,Dictyosphaerium,0.010972922,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Chlorophyta,Kirchneriella,0.000836077,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Chlorophyta,Oocystis,0.089612217,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Chlorophyta,Sphaerocystis,0.209424956,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Chlorophyta,Unknown centric chlorophyte,0.012460579,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Chrysophyta,Dinobryon,0.516311006,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Cryptophyta,Cryptomonas,0.749712961,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Cryptophyta,Komma,0.183507132,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Cyanophyta,Aphanizomenon,1.768435002,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Cyanophyta,Aphanocapsa,1.711505823,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Cyanophyta,Aphanothece,0.888806657,Katie Cope,10/30/2019
A19400177,400,6/26/2019,Cyanophyta,Microcystis,0.041569884,Katie Cope,10/30/2019
